,Day 1,Day 2,Day 3,Day 4,Day 5,Stock
TER Week 10,-0.047695765825992775,0.010618350895088113,0.039051574421815394,-0.016017905284360978,-0.02801020240722807,TER
TER Week 11,-0.01225671399941819,0.04679361992693498,0.056465457815096265,0.03297643232651892,0.019485891408409728,TER
TER Week 12,-0.0163480647151385,0.0004960935784901199,-0.03710742036173165,0.05304265892940041,0.011003329099824821,TER
TER Week 13,-0.008706883449558944,0.019599899805250676,-0.03461756299118757,-0.023134722387870066,-0.01573205241935305,TER
TER Week 14,0.022084726597634274,-0.05910541983350037,-0.006344443665741606,0.001978428298028856,-0.02477108734691391,TER
TER Week 16,0.019996253666366037,0.041335317606179034,0.002575267862139574,-0.0150576134159488,-0.017985612004386087,TER
TER Week 17,0.03086083187510824,-0.043350779662854944,-0.012721726395423238,0.050413850881646516,-0.055694853185050186,TER
TER Week 18,0.029489860016597147,0.007092167681963302,0.04417415394938051,-0.04957516093097725,-0.02386880394706381,TER
TER Week 19,-0.05381417151415102,0.022350806590359484,-0.019910217975362965,0.014339797527018527,0.05389748508612913,TER
TER Week 20,-0.03567770736371256,0.04820330037653919,-0.05262186869468455,-0.00603115494335027,0.0018594875791619891,TER
TER Week 21,0.005079580239473636,-0.03596070531821227,0.010484936888087049,0.046991907879117445,0.04250046674968311,TER
TER Week 23,-0.005771225400919566,0.016009728710410176,-0.0314227436251282,-0.0372942455159615,-0.04170373672188321,TER
TER Week 24,-0.05909047421678526,-0.0036167712558791143,0.01682981759613078,-0.059389932368770104,0.02426682788278378,TER
TER Week 26,0.008649055952793194,-0.027868474408466848,-0.052294478435204295,-0.0077561988724895725,-0.04187604547408652,TER
TER Week 27,0.01177149732997873,0.013592907941038845,0.040118182350250775,0.006118938030257315,-0.02324065320475166,TER
TER Week 28,-0.0030020487561899234,0.004014727530977424,0.02088198276466957,0.020019543733835965,-0.004906656901041639,TER
TER Week 29,0.0636724448827568,0.025798624125662473,0.009627622740197461,-0.022477353644533737,-0.003583521935420775,TER
TER Week 31,-0.005847916953711119,-0.013559327706597957,0.02506565258079263,0.002859405647437141,-0.009438591024618415,TER
TER Week 32,-0.010024835099061713,-0.06928009004123803,0.06775827632724596,0.007869236861212325,0.04444439183378335,TER
TER Week 33,-0.013800985840065505,-0.012827985182218282,-0.011025819318696173,0.004678491190388323,-0.04042407429622752,TER
TER Week 34,-0.045740840216528245,0.006059350779953343,-0.0044095896677422974,0.04061793398105307,-0.06405063896672991,TER
TER Week 35,-0.02806129443132077,-0.02179614392992968,-0.01259918123745718,-0.0219754327004289,0.003140881131487694,TER
TER Week 36,-0.0014451197646795366,0.025325597208075923,0.013173403796803873,0.0313442879890089,-0.016434029093379876,TER
TER Week 37,-0.04829473247830207,0.0057719541414325,-0.015423253526314573,-0.0030358227642052205,0.004750297160740713,TER
TER Week 38,-0.020002443552051608,0.0016081752684538042,-0.014573302301915558,-0.007519720105734873,-0.02500319858429889,TER
TER Week 40,0.04710579964936268,0.037870067798739804,0.003428416622682562,0.0007322170863066635,-0.05706621367234721,TER
TER Week 41,-0.015776557504401767,-0.027460306799694023,-0.027289877528731576,0.04319445292154955,-0.049793607154545616,TER
TER Week 42,0.0019615998915614163,0.017759706406482723,0.005496036446660302,0.010521954630436703,0.044895197185037095,TER
TER Week 43,0.0024589420170926246,0.02827268870759969,0.032642792521182074,-0.029057743339190756,0.04370145050208207,TER
TER Week 44,-0.023995201399085397,0.010694563772595478,-0.0338117092924205,0.008182198848291744,0.057810027400663655,TER
TER Week 45,0.009678938656859204,0.010638251379182062,-0.024060084153680772,0.10619887155136598,0.03192966537098574,TER
TER Week 46,-0.02253139055086273,0.026025036797605816,-0.05290395666939751,0.011259277891344954,0.004215753763297192,TER
TER Week 48,-0.02559666498461266,-0.011416523668373868,0.04776313925582132,-0.01241301306149123,0.004117426044515593,TER
TER Week 49,0.0077695180201742264,-0.03212335388806664,0.0107312891608915,0.0375437859266734,-0.025108104551438082,TER
TER Week 50,0.02359044031371571,0.02029819085182405,-0.024453430298553513,-0.05979824526359656,0.0056484412444808285,TER
TER Week 51,-0.006964672439535469,-0.006900459274007842,0.02232599457834139,-0.040557096263492354,0.005225838404977257,TER
TSLA Week 2,0.03034195341380186,0.005935024657598653,0.039289748931841784,-0.06749107331435766,0.017497758575059086,TSLA
TSLA Week 4,-0.014726129872195681,-0.012473124842489969,0.02069905258271132,-0.11554175561970448,0.020805692766870276,TSLA
TSLA Week 5,0.10677611383930952,-0.0058395266373975074,-0.02747919159891432,-0.016032495024879134,0.03611110968421327,TSLA
TSLA Week 6,-0.01730718642133755,0.0161571905234128,0.010845920427172029,-0.029452771017468238,-0.04925102969626416,TSLA
TSLA Week 7,0.01832566437213501,0.053290764282768466,0.0010407532409399955,-0.05094269900666093,-0.022103035296720752,TSLA
TSLA Week 9,0.07477746853358713,-0.006962143345558558,0.01795529711451649,-0.04614210448825773,-0.0011915196265851469,TSLA
TSLA Week 10,-0.04021280504200253,0.02463394210323222,0.04193357517885765,-0.024063755330148706,-0.0512345859010529,TSLA
TSLA Week 11,-0.036436802368687404,0.046348355546253384,0.047812040425278646,0.037335010469022656,0.03876779427650434,TSLA
TSLA Week 12,0.017417963888751054,0.07905243778179138,0.005161136057840299,0.014823128420135223,-0.003234937980317265,TSLA
TSLA Week 13,0.0803450783611821,0.007079858095940583,-0.00507475414515135,-0.014981813142339484,0.006486599368272561,TSLA
TSLA Week 14,0.05611341298759176,-0.047308971544201106,-0.041694894294368345,0.010996816105212748,-0.03004944796541842,TSLA
TSLA Week 16,0.019583733431163042,0.023758093445249484,-0.04955503671370076,0.03231684066245499,-0.003697576672395231,TSLA
TSLA Week 17,-0.006994645387893739,-0.12184121881948873,0.005807678470473254,-0.004537702888526063,-0.007692220213591394,TSLA
TSLA Week 18,0.03695628471433299,0.006988279761963367,0.04769864576468552,-0.08328615317548016,-0.008737180698190294,TSLA
TSLA Week 19,-0.09072948807249681,0.016427173986372612,-0.08254582843646041,-0.008174386751047313,0.05712909369145702,TSLA
TSLA Week 20,-0.05875856161837267,0.05141017778952928,-0.06801379812405906,-0.0005494634476534976,-0.06416505716141863,TSLA
TSLA Week 21,0.01656871415985961,-0.06925464690507588,0.04877737911795821,0.07427138936829314,0.07333306253742577,TSLA
TSLA Week 23,0.0160472016783606,0.0025460558898939833,0.012474516432601446,-0.008930555308462429,-0.031190911234383223,TSLA
TSLA Week 24,-0.07102153990705962,0.023887157055640484,0.05482367080362738,-0.08540769912654234,0.017174980283869212,TSLA
TSLA Week 26,-0.0032016505127857586,-0.0500435578248114,-0.01793718238090891,-0.017579227799377373,0.012429131666979787,TSLA
TSLA Week 27,0.025535704813974602,-0.005720802000385383,0.055279044880592876,0.02543516968760029,-0.06548005948146851,TSLA
TSLA Week 28,-0.005433611636988744,0.017033448479672808,0.005371861218914864,0.0073572315408600986,0.001999426810217919,TSLA
TSLA Week 29,0.020716718219316865,0.008023464466653252,0.09780470722853529,0.0019752262198982073,-0.013994935471540293,TSLA
TSLA Week 31,0.00042631152414229767,0.011134400598203698,0.02265568716125621,0.004023022853486102,-0.0663030068235908,TSLA
TSLA Week 32,0.007819434052879659,-0.024412625864385085,0.03890581776676605,-0.026249292544206493,0.046750143628413676,TSLA
TSLA Week 33,0.03096359891583922,-0.008912075793144236,-0.008372333511224461,-0.0037062197211366055,-0.020481852686155544,TSLA
TSLA Week 34,-0.022764022407583906,0.0225584954757323,0.002170125887066332,-0.003455684406709514,-0.026953121859416895,TSLA
TSLA Week 35,-0.01135058160727187,-0.0249982267189629,-0.007526203685978228,0.005623955563764049,-0.02507581222110289,TSLA
TSLA Week 36,0.015580556255471167,0.03381677109982606,0.01959815762903916,0.03602289482946186,0.01581694096302666,TSLA
TSLA Week 37,-0.04037188096320543,0.03587437200418364,0.003767273730617582,-0.0013168523341049454,0.018856110452001085,TSLA
TSLA Week 38,-0.0011000625419275156,-0.025685948599634356,-0.040591728559117746,-0.04594757245188685,0.0024698479153155706,TSLA
TSLA Week 40,-0.08614516909902215,0.029042940273044104,-0.034597517632881325,-0.011129075632041241,-0.06324275500689214,TSLA
TSLA Week 41,-0.0004931214719139376,-0.02897383620084637,0.003418039229395209,0.020622332969329804,-0.07545550981161053,TSLA
TSLA Week 42,0.07005219876844393,0.003829479437051919,0.008401793106927569,-0.0664744863679374,0.03454266549727758,TSLA
TSLA Week 43,-0.014875967194030837,0.05287573097725584,0.009981122376490958,0.00200319154854367,0.015238384603380561,TSLA
TSLA Week 44,-0.004288512900427199,0.0012306146011606955,-0.05636033352596026,0.0015350350619269815,-0.03641259777431871,TSLA
TSLA Week 45,-0.05007952633400592,-0.02932818513088775,-0.07166757185130745,0.07393437216942544,0.027527264924482875,TSLA
TSLA Week 46,-0.02561618738169713,0.018172303095892017,-0.03857627852399581,-0.020062058831236462,-0.016269016527425406,TSLA
TSLA Week 48,0.0003281065208000644,-0.011425739989130657,0.07670184691003823,0.0,0.0008217959148295595,TSLA
TSLA Week 49,-0.06368676805520912,-0.01441485156488942,-0.032143331123685615,-0.003447430865732959,0.0323454827685834,TSLA
TSLA Week 50,-0.0627198857086465,-0.04093677795344208,-0.025784367661833008,0.005548438139381551,-0.047187179094365206,TSLA
TSLA Week 51,-0.00239632976495896,-0.08053641461716088,-0.0016690545895901021,-0.08882756559936855,-0.017550833466474902,TSLA
TXN Week 2,0.019616608473967956,0.00918229456784303,0.0075281596308669485,-0.010105923212110013,0.015530821097714753,TXN
TXN Week 4,0.01537233521763115,-0.02455977186253233,0.025120688368191146,-0.019738710459924147,0.014186807174502825,TXN
TXN Week 5,0.012409116646987517,0.010028345522766768,0.03612997569821652,-0.06521507793241454,-0.023748495107437262,TXN
TXN Week 6,-0.008575435984162993,0.015769390895526092,0.02363437244773481,-0.03423690126136503,-0.0366811767918348,TXN
TXN Week 7,-0.011739615252032709,0.022773416141088187,0.012457166438156753,-0.021338632188915074,0.012693663371731834,TXN
TXN Week 9,-0.004858926328690116,-0.01588335854921674,0.0167972558440872,0.0052909692192291136,-0.005964937265853454,TXN
TXN Week 10,-0.02994467858470462,0.014858371989271646,0.030596453256986456,0.0016815103493179606,-0.013835018174520597,TXN
TXN Week 11,-0.021366514302696316,0.03358928780298154,0.023270626371847625,0.012136331692996993,0.009133214947405932,TXN
TXN Week 12,0.0019988928270477935,0.01047323129409583,-0.017932570128923575,0.02864644198324373,0.003745655270991577,TXN
TXN Week 13,0.004218490021874022,0.028705310433534414,-0.01863775541057533,-0.021178987918571757,-0.007630226341204582,TXN
TXN Week 14,0.0034600443567496253,-0.030266618328935957,0.00039511980535444913,0.0019746465642629385,-0.019650931155542173,TXN
TXN Week 16,0.016699261979326474,0.014159492719580058,0.0020105027100414397,-0.012206010833553216,-0.022118141756159893,TXN
TXN Week 17,0.0034620397667062264,-0.031453056785225586,0.005639972301547891,0.03813688374251201,-0.03184535632156382,TXN
TXN Week 18,0.022026431718061623,-0.008390843183144758,0.021386360177300556,-0.033762679977824006,-0.01661969609667846,TXN
TXN Week 19,-0.014989516587520568,0.02000729357894926,-0.021100825819350466,0.007347085051556901,0.023146544532579805,TXN
TXN Week 20,-0.007305322570017259,0.03845694793791732,-0.02674587261430994,-0.015736981130621608,0.013065281620341151,TXN
TXN Week 21,0.0007066434186013826,-0.012181440326306303,0.012808256217483827,0.024233930410549442,0.022052467870054215,TXN
TXN Week 23,-0.026518930399008545,0.01245834325891404,-0.02637627804144893,-0.022918264485930928,-0.023517780719739312,TXN
TXN Week 24,-0.02693624054304189,0.0035823816591600277,0.01194182448094816,-0.029181651521235308,-0.007729392922550593,TXN
TXN Week 26,-0.00211607462335639,-0.009381772914069941,-0.00895176991457014,0.005694430711733922,-0.03325740848251657,TXN
TXN Week 27,0.0037701147347168895,0.011468755097775896,0.025727769681217705,0.005430191509685933,-0.012666374565453609,TXN
TXN Week 28,0.00586096098972666,-0.0011006954573640204,0.0230735172227321,0.017041413231578373,-0.005419179977396049,TXN
TXN Week 29,0.031126706818424443,0.004190976943417191,0.007318644176358191,-0.015852044530304754,-0.004270878427758196,TXN
TXN Week 31,-0.0005030819956268751,-0.008836699128004555,0.03526689965551055,0.007848707864093862,-0.003298905404091723,TXN
TXN Week 32,-0.008138903826164112,-0.027844618451398184,0.03044278993265137,-0.005788540775765072,0.01823578693144956,TXN
TXN Week 33,0.00010782723673208316,-0.011003200395312884,-0.03626741859919558,0.009903230906632476,-0.011263082427469207,TXN
TXN Week 34,-0.028393281912640123,0.0062995906187286455,-0.0019128322680396215,0.029734566726252076,-0.044103503316813786,TXN
TXN Week 35,-0.009145100014881558,-0.0071453907990793875,-0.009175954953171694,0.005750238542678199,-0.019017835775541503,TXN
TXN Week 36,0.0006135343773965296,0.01667689220671642,0.015619323504349802,0.01383529351219237,-0.0009371187592926988,TXN
TXN Week 37,-0.0464884971828311,0.016046730453692204,-0.015672252353750915,0.015921782547760888,0.0059905937678288446,TXN
TXN Week 38,-0.0011428718280075412,-0.01662046577991838,-0.004164163636633744,-0.00817858732621568,-0.0051459272541056755,TXN
TXN Week 40,0.03269154670177299,0.03322070620778028,0.01604607479994491,-0.007508997274787599,-0.043593099552745374,TXN
TXN Week 41,-0.01563288242244587,-0.02130235653365531,-0.012381843820598037,0.01840972108182637,-0.03887521149647066,TXN
TXN Week 42,0.017864427805682315,0.003443863797298885,0.007524252069040838,0.007009547114324555,0.03903200593516454,TXN
TXN Week 43,0.012083600432198693,0.003155024960604713,-0.02645540483497344,-0.007031105622874123,0.029344260428096902,TXN
TXN Week 44,-0.004524019117363776,0.014131786992896744,-0.027071753029792367,-0.01242981356820061,0.03916425668729673,TXN
TXN Week 45,0.018690492831230143,0.014605577483777887,-0.018559247551364177,0.05879142145155014,0.027477262491697685,TXN
TXN Week 46,-0.011421265747500797,0.0007326695278615514,-0.023145804138236303,0.010953498345117163,-0.0010265050977633638,TXN
TXN Week 48,-0.022985300479298476,-0.00011563163272221288,0.04324205787419433,-0.016402563469702702,0.0009014290823063931,TXN
TXN Week 49,-0.001519780856103381,-0.017193771138463543,-0.0033841708746348287,0.015021586246627638,-0.011907496576592624,TXN
TXN Week 50,0.018478143705994432,0.00011271282929059545,-0.009464747469190127,-0.03304523134656079,-0.0027056730188861344,TXN
TXN Week 51,-0.011442066685271812,-0.009068696777792762,0.015894993364185872,-0.023884305584908616,-0.0019428783931929594,TXN
TXT Week 2,-0.019169329073482455,-0.0032573289902280145,0.0049672843584047666,0.002991719109659119,-0.005835779337055036,TXT
TXT Week 4,0.003910051346325494,-0.009180637617446918,0.007300247347465483,-0.07108011810621728,0.00030002464529044204,TXT
TXT Week 5,0.020848948969911518,0.011901340244553138,0.01306801017267345,-0.02379240522551762,-0.012773494916836103,TXT
TXT Week 6,0.003420633019643793,0.023269596360144584,0.03693504328719932,-0.013549289578538515,-0.012885919381437794,TXT
TXT Week 7,-0.016496937899617037,0.028879863294064556,0.02353269083030929,-0.02894731892286473,-0.008415403824686973,TXT
TXT Week 9,0.023083293494617907,-0.028168981757994982,0.033065969948107954,-0.014573681851122733,-0.015480236915113577,TXT
TXT Week 10,-0.04562684047218479,-0.0055899509274405235,0.035946750887961176,-0.0067114269441066465,-0.0053190789271641,TXT
TXT Week 11,0.010117024476693492,0.02732871195864206,0.02479106829582922,0.021065444193956173,0.0002662621215525629,TXT
TXT Week 12,0.0018629326254933076,-0.002656456039376587,-0.01997602973970447,0.014540119275258334,0.007366667497799906,TXT
TXT Week 13,-0.00638207330650209,0.017128311545540953,-0.010656560521292047,-0.01090425170347542,-0.018150020488997276,TXT
TXT Week 14,-0.00807882168632712,-0.02167310383643517,-0.0069141452543218795,-0.006820058912630156,-0.023032912377770054,TXT
TXT Week 16,-0.0021850185367054964,0.02321162537066601,0.01526619175524635,-0.028808360683789225,-0.017653034436819093,TXT
TXT Week 17,0.006481108342347941,-0.026342792382887725,0.00285589125045016,0.07988611710937432,-0.038861942167391805,TXT
TXT Week 18,0.011841150827786473,-0.005708598938504839,0.0366011643286428,-0.03461644915180828,-0.016924846306878516,TXT
TXT Week 19,-0.06215351735230845,-0.0007777757204840974,-0.030826767140747058,-0.004819264852378269,0.022760287813517133,TXT
TXT Week 20,-0.004261370820119015,0.04089392946770487,-0.030759809645032776,-0.013982767997010037,-0.00430204987710725,TXT
TXT Week 21,0.027684421439733597,-0.012768602915564364,-0.01261834436125786,0.027795493708979047,0.02642220507301407,TXT
TXT Week 23,0.011414756472437615,0.020344562237689878,-0.012516382212351185,-0.015180527670751953,-0.05806646342166588,TXT
TXT Week 24,-0.046552277869488456,0.0029995052526303745,0.019106189601549417,-0.055591780875928865,0.015018106806518272,TXT
TXT Week 26,0.0028043877703396447,-0.012173082206316965,-0.0023313803734744676,0.01936237440104449,0.0006550010762604863,TXT
TXT Week 27,-0.025200472920081762,0.011582988588951348,0.022734862010317602,-0.0092487373835064,-0.011955445886308924,TXT
TXT Week 28,0.009282240039739209,-0.01527344908027517,-0.015009968727879852,0.018455809807698786,-0.00033250968007147996,TXT
TXT Week 29,0.05055707711340918,0.013139177696900983,0.006875038146972656,-0.009466179193680535,0.0073633277020284105,TXT
TXT Week 31,0.0018281954250132237,-0.013686154146017704,0.01063833541340009,-0.01739129422691721,-0.0001552885524264136,TXT
TXT Week 32,0.007453349629909178,-0.0069358348842790685,0.04004348624607146,0.000447676142971698,0.015513139936226716,TXT
TXT Week 33,0.0036721503125161092,0.002341519514523549,-0.011972546654991034,0.004876634254234791,-0.028676425709443953,TXT
TXT Week 34,-0.02225588422079572,0.0030968866920348948,0.00818151882192164,0.025264149250634693,-0.03494618234594993,TXT
TXT Week 35,-0.0035593213735317653,-0.014753855753137035,-0.0167086630129194,-0.005771090160105352,-0.002741083237468689,TXT
TXT Week 36,0.0012934815364329388,0.033586336521959526,0.0020308896903533658,0.02728406636502756,0.019122812989863514,TXT
TXT Week 37,-0.05748325424630052,0.011218187299764537,0.001093745231628418,-0.019353798496579366,0.020054026263184976,TXT
TXT Week 38,-0.028709571587271276,-0.011405607782693283,-0.007637328789583009,-0.026854419483277492,-0.018004369667334985,TXT
TXT Week 40,0.03810506839445971,0.05142196815295419,-0.004245957809652312,-0.010897009318295736,-0.02123585834859243,TXT
TXT Week 41,0.0021207352321896966,-0.00032558127404058723,-0.015469805655429991,0.02133643623985182,-0.030931171618009845,TXT
TXT Week 42,0.03191844656653986,0.012955453231749736,-0.011350904766310288,-0.014553711572739103,0.03281916713275801,TXT
TXT Week 43,0.006355283358858488,0.016261487077878556,0.0023301831611672874,0.020458768808167216,0.040401029921967924,TXT
TXT Week 44,-0.0008758767677919943,0.0010227891923899612,-0.019121371290915512,-0.006398814355705551,0.02620937678572921,TXT
TXT Week 45,0.007005303275684938,-0.00014495849609375,-0.01000137459598438,0.04714485281748049,-0.008948537747316632,TXT
TXT Week 46,-0.02116252903674687,0.011818964071576454,-0.00783469296684991,-0.003732981055770135,0.009799687435610771,TXT
TXT Week 48,-0.02574152043750111,0.009908133938163255,0.014929552040757299,-0.007284907019823539,0.0062094614396881465,TXT
TXT Week 49,-0.019635364178913428,0.0525035491964414,-0.01359249699807119,0.005925317720601342,-0.01767124541818277,TXT
TXT Week 50,0.006972528327758187,-0.003877562426906067,0.00125116554301119,-0.03179663139227984,0.003872029686910361,TXT
TXT Week 51,-0.010285731724330338,0.0037529177368889055,0.022289263761243072,-0.014347963083559123,0.004852347206593111,TXT
TMO Week 2,0.029601150586126224,-0.007263500235092368,0.0075745563368754265,-0.03888355259747445,-0.010135010912158071,TMO
TMO Week 4,-0.007805953790899101,-0.013980527897932471,-0.008542449292712417,-0.016272932638833004,0.03303001297550967,TMO
TMO Week 5,0.016205370384992035,0.022380887732374344,0.01652337561972539,-0.015228530502827575,-0.0008572601346440445,TMO
TMO Week 6,-0.012398632833818146,0.0008177182759359081,0.00394864291760344,-0.016224373459634456,-0.024109137938941316,TMO
TMO Week 7,-0.009005943569234898,-0.008054347924207561,-0.011353238935534193,-0.017825016796174875,-0.006289938796597672,TMO
TMO Week 9,-0.01060330812912147,-0.001709545359891984,0.02463771650498181,-0.0038818117212725545,-0.012574592685096642,TMO
TMO Week 10,-0.022966467799472534,-0.02010285179990645,0.03377864925005958,-0.006368861231837442,-0.015680450425278658,TMO
TMO Week 11,0.01145695126968116,0.027543497856115762,0.021629327378496654,0.01724293381480102,0.029427744614187512,TMO
TMO Week 12,0.00035641570545807966,-0.0032920456161418254,-0.027325640481555946,0.0041658729813640605,0.0010458184444286367,TMO
TMO Week 13,0.01549743989026875,0.01659835154110656,0.0038457491788301823,-0.007561118735448846,0.0028612585652270095,TMO
TMO Week 14,-0.0037141035676929723,-0.009929822086464424,0.005356924232756688,0.042219318639356906,-0.005472038190912465,TMO
TMO Week 16,0.005677588908660658,0.0035307002150040123,0.029608985939431065,-0.018134198250108757,-0.032992718537208865,TMO
TMO Week 17,-0.030501808827565702,-0.0509408484106979,0.007822744187602204,0.07379733250276987,-0.010681943820443185,TMO
TMO Week 18,-0.013383425464130294,0.0014664682584080158,0.03049489844995601,-0.022149936295678296,-0.006957216075824557,TMO
TMO Week 19,-0.05357792203804812,0.017085690813571697,-0.011838893069529233,0.011153822678785952,0.0297071043739503,TMO
TMO Week 20,-0.00376782921158314,0.028217528579747242,-0.022412537365601004,0.015806864257254416,0.008007470417775053,TMO
TMO Week 21,0.00010807449510075173,-0.011509184624826863,-0.026511401914641297,0.010930738403469142,0.0596915278531458,TMO
TMO Week 23,-0.009353110430876943,0.01407171211295255,-0.0153390218632935,-0.022171485506112698,-0.02397095747811806,TMO
TMO Week 24,-0.02841254380878,-0.008712452234127421,0.014405354976346763,-0.019173974143176786,-0.00790275235435467,TMO
TMO Week 26,-0.0021475063148606033,-0.014476482424269133,0.00027990252055798415,0.013733480036986379,0.009184932199391094,TMO
TMO Week 27,-0.005836562447399829,0.020125801375455055,-0.0041003675127953,-9.026977767845334e-05,0.007801930889435926,TMO
TMO Week 28,-0.048563760368308784,-0.014653472904232134,0.004740476637705715,0.025188802220921236,-0.033607336677975774,TMO
TMO Week 29,0.030935527017162956,0.003315568597731744,0.06748347524067899,-0.02340873386548914,0.01050686441736337,TMO
TMO Week 31,-0.014805878493309499,-0.005953710182854954,0.003310358532085944,0.003435524334756357,0.0004406945180084332,TMO
TMO Week 32,-0.01069020000372256,-0.005274453335830653,0.019763424802883733,0.00032076044439488527,0.018007297973100078,TMO
TMO Week 33,0.002121928043458121,-0.00393721140343406,-0.010081226805555454,-0.001728018756606775,-0.010856997137242863,TMO
TMO Week 34,-0.02113669645641414,-0.005450373588857915,0.0003142463307745924,0.021495150945264774,-0.03716663504421236,TMO
TMO Week 35,-0.01245324592009922,-0.004311240373523928,-0.0161828123522062,0.009957442607736233,-0.013073104325068141,TMO
TMO Week 36,0.002943678883317702,0.012051629817175558,0.02689775183696219,0.005012755697025861,0.017193497730208396,TMO
TMO Week 37,-0.033443248390923386,-0.0030188318018213867,-0.011018981886404378,-0.019384672543356407,-0.0029745165156198627,TMO
TMO Week 38,-0.013915930111820352,-0.01215794315550256,-0.010272260056276017,0.0009610025584112503,-0.012442598249096437,TMO
TMO Week 40,0.03103371548849365,0.032509131696601745,0.011742312784012832,-0.01039777485986726,-0.031410201188276865,TMO
TMO Week 41,-0.024388360365392603,-0.019634325525017426,-0.00027951544805771,0.01971357351644576,-0.014670781185788462,TMO
TMO Week 42,0.028188039001835863,0.013862390456977236,-0.03583149921378248,-0.037083919509545815,0.020293318777631963,TMO
TMO Week 43,0.016648588182618385,0.01902929677774612,-0.02257975832155812,-0.0093041603892271,0.011077197247832737,TMO
TMO Week 44,0.020105538343250018,0.0072378386877196554,-0.05159456688194641,-0.008228458296715369,0.01768181974862193,TMO
TMO Week 45,-0.006961924678513864,0.00014226239250247907,-0.015157408556243923,0.07400306630173925,0.03476886355938191,TMO
TMO Week 46,-0.007258433945373177,0.02116799168012684,-0.01845852623950517,-0.011417688113443125,0.010096388756234642,TMO
TMO Week 48,-0.020353688350340127,-0.0005185439358614818,0.03792491098309392,0.007747004895276577,-0.002763209517748111,TMO
TMO Week 49,-0.010284152801676272,-0.01198828522884865,0.013823015905747749,0.01757623051766477,-0.013592801430325707,TMO
TMO Week 50,0.013155302954370507,0.006659671352122309,-0.0072631600311489075,-0.02369409746343032,-0.03132952251635157,TMO
TMO Week 51,-0.011688202786358848,-0.003149900907232661,0.021551588738765393,-0.001389171830652125,0.0028563601022044693,TMO
TJX Week 2,-0.025410049199236617,0.02372742821617302,-0.010780156747511205,-0.010897738889103725,-0.019694261026791837,TJX
TJX Week 4,0.02371773637467145,-0.005502422051138378,0.006115290726253164,0.007525387611342582,0.025280012028185972,TJX
TJX Week 5,0.008265676519858767,0.011532608267011302,-0.010576981321188894,-0.030820508931359347,-0.009024456029943173,TJX
TJX Week 6,0.002457331138991048,0.015717433183389362,0.014622355814846166,-0.011613289728253928,-0.027463228456518607,TJX
TJX Week 7,-0.010334776070042073,0.013237263629309437,-0.02598346539971541,-0.028763045440606594,0.015037645917881592,TJX
TJX Week 9,-0.010182694183974661,-0.03328285928937669,0.03474180231128865,-0.006200902073171366,-0.048242249476676435,TJX
TJX Week 10,-0.06731690154848402,0.028630175150383907,0.0198333104451498,0.014054594372489237,-0.009991924891345705,TJX
TJX Week 11,-0.0029301693680866547,0.0076734893176020336,0.013285801662446417,-0.004637046870514916,0.003052186774441523,TJX
TJX Week 12,-0.023222245037365252,0.0022954482012724764,-0.026991681613752316,0.009919303246950006,0.020309659179309714,TJX
TJX Week 13,0.01158425638549443,0.037258025138608764,-0.035919727045380156,-0.0229031962733115,0.00511715994096984,TJX
TJX Week 14,0.019379213614779456,-0.005799913196738449,-0.019121703495093567,0.013216637500270911,0.0037501962395158905,TJX
TJX Week 16,-0.004305540770299987,0.0478859984661788,0.020632713859460416,-0.01257856174371541,-0.0489839738753991,TJX
TJX Week 17,0.010843570644289091,-0.03107747656840687,0.0008141167901092317,0.030421325764590224,-0.032522913930034925,TJX
TJX Week 18,0.01664491641778998,-0.004494362483560166,0.0330538410501402,-0.03683472173548663,-0.021066265700004694,TJX
TJX Week 19,-0.021023017066239547,-0.04971252379186841,-0.021530232527515847,0.018366944730039858,0.02124997547694618,TJX
TJX Week 20,-0.018709559722292157,0.0012473217419191052,0.07118704569782053,0.02026916844224269,-0.057645349687727165,TJX
TJX Week 21,0.042163512812195325,-0.010446046323491553,0.025804304752890417,0.047206784253887024,0.007487064778807007,TJX
TJX Week 23,-0.00483635729428189,-0.011015718616853687,0.006224423797937639,-0.012697359196189972,-0.02769992189462578,TJX
TJX Week 24,-0.02781074030354047,0.0,0.0052328489007311685,-0.015443334602692649,-0.0021149584602069282,TJX
TJX Week 26,-0.007138119076936955,-0.038956725924690905,-0.00678495812029134,-0.02172012042656457,0.0034020133679018016,TJX
TJX Week 27,0.02748038705153988,0.006773174318276842,0.026220466202454107,-0.009245302340559425,-0.009161810543127036,TJX
TJX Week 28,0.009931472623342374,0.0016955288164548499,-0.00558567740059257,0.03080853401346406,-0.0011558734021940298,TJX
TJX Week 29,0.03570837803730842,0.006225049962486295,0.011104072854907443,0.00031372203545387833,-0.007371352233036865,TJX
TJX Week 31,0.024362355823809745,-0.016121342563946595,0.025632735994478795,0.0009490281150785762,-0.007269265065522612,TJX
TJX Week 32,0.013689917455100176,-0.01538943997392972,0.00526312619365199,0.02189441392256186,0.01645703304341395,TJX
TJX Week 33,-0.0015273938026058032,0.019580827987096816,0.028357079465550994,-0.007732692912421735,-0.023672997497141357,TJX
TJX Week 34,-0.03027111581386166,-0.007765181002321597,0.007512965433074781,0.011185234745804351,-0.033799309756014084,TJX
TJX Week 35,0.003657171958475036,-0.008871951331907768,-0.003356823762148742,0.023897381153669794,-0.005012526536017692,TJX
